Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
77,Deni Avdija,FTM,6.5,UNDER,60.7%,B,BET WITH CAUTION,63.37,✅ HIT,3.0,UNDER,62.3%,64.94,✅ HIT,UNDER,62.1%,64.83,✅ HIT,UNDER,59.0%,61.73,✅ HIT,UNDER,59.3%,61.99,✅ HIT,0.36,-1.19,1.15,-2.5,3.26,1.6,2.0,0.0152,100.0%
78,Ivica Zubac,PRA,17.5,OVER,78.0%,D,STRONG BET,63.28,✅ HIT,20.0,OVER,77.0%,62.31,✅ HIT,OVER,76.6%,61.89,✅ HIT,OVER,79.1%,64.39,✅ HIT,OVER,79.3%,64.54,✅ HIT,-1.48,-0.7,-4.5,-4.7,-5.16,1.8,1.6,0.0119,100.0%
79,RJ Barrett,PRA,30.5,UNDER,64.2%,D,DO NOT BET,63.26,❌ MISS,33.0,UNDER,66.2%,65.34,❌ MISS,UNDER,65.8%,64.85,❌ MISS,UNDER,62.5%,61.58,❌ MISS,UNDER,62.2%,61.25,❌ MISS,-0.57,0.06,1.5,0.3,-3.39,1.2,0.8,0.0185,100.0%
80,Anthony Edwards,FTM,5.5,UNDER,63.2%,B,BET,63.16,❌ MISS,12.0,UNDER,61.9%,61.88,❌ MISS,UNDER,61.8%,61.81,❌ MISS,UNDER,64.7%,64.69,❌ MISS,UNDER,64.3%,64.28,❌ MISS,0.06,0.47,-2.0,2.1,-1.83,1.2,0.8,0.0133,100.0%
81,Deni Avdija,PR,28.5,OVER,65.5%,D,STRONG BET,63.14,❌ MISS,23.0,OVER,70.0%,67.66,❌ MISS,OVER,69.4%,67.02,❌ MISS,OVER,61.3%,58.88,❌ MISS,OVER,61.4%,59.01,❌ MISS,-0.29,1.16,-1.16,10.9,-13.6,0.6,0.0,0.042,100.0%
82,Kawhi Leonard,REB,7.5,UNDER,62.7%,B,DO NOT BET,63.13,✅ HIT,4.0,UNDER,63.8%,64.27,✅ HIT,UNDER,62.5%,62.91,✅ HIT,UNDER,62.9%,63.29,✅ HIT,UNDER,61.6%,62.03,✅ HIT,-0.7,-0.44,1.5,-0.7,-0.43,1.2,1.2,0.008,100.0%
83,Mikal Bridges,REB,4.5,UNDER,62.4%,B,DO NOT BET,63.12,✅ HIT,4.0,UNDER,63.6%,64.39,✅ HIT,UNDER,62.3%,63.04,✅ HIT,UNDER,62.4%,63.14,✅ HIT,UNDER,61.1%,61.91,✅ HIT,-0.22,0.17,-0.0,0.3,-0.68,1.2,0.8,0.0088,100.0%
84,Dejounte Murray,3PM,1.5,UNDER,62.8%,S,BET WITH CAUTION,63.06,❌ MISS,4.0,UNDER,63.1%,63.38,❌ MISS,UNDER,63.2%,63.49,❌ MISS,UNDER,62.3%,62.64,❌ MISS,UNDER,62.4%,62.72,❌ MISS,-0.29,-0.4,-0.0,-0.3,0.09,1.2,1.2,0.0038,100.0%
85,Jerami Grant,AST,2.5,UNDER,63.1%,C,DO NOT BET,63.03,✅ HIT,0.0,UNDER,62.2%,62.07,✅ HIT,UNDER,61.6%,61.47,✅ HIT,UNDER,64.7%,64.64,✅ HIT,UNDER,64.0%,63.93,✅ HIT,-0.22,-0.1,-1.15,-0.1,-0.12,1.6,1.2,0.013,100.0%
86,Josh Giddey,PTS,20.5,UNDER,65.3%,D,STRONG BET,62.98,✅ HIT,20.0,UNDER,62.5%,60.21,✅ HIT,UNDER,62.4%,60.15,✅ HIT,UNDER,68.2%,65.87,✅ HIT,UNDER,68.0%,65.7,✅ HIT,-0.55,-0.24,-0.33,-1.1,-1.47,1.4,1.2,0.028,100.0%
87,Jalen Brunson,AST,7.5,UNDER,63.2%,C,DO NOT BET,62.97,❌ MISS,9.0,UNDER,63.1%,62.83,❌ MISS,UNDER,62.4%,62.15,❌ MISS,UNDER,64.0%,63.77,❌ MISS,UNDER,63.4%,63.12,❌ MISS,-0.27,0.86,-0.69,3.1,-4.07,0.8,0.4,0.0058,100.0%
88,Amen Thompson,STL,1.5,UNDER,63.9%,A,BET WITH CAUTION,62.95,✅ HIT,1.0,UNDER,64.2%,63.31,✅ HIT,UNDER,64.3%,63.39,✅ HIT,UNDER,63.4%,62.51,✅ HIT,UNDER,63.5%,62.58,✅ HIT,0.01,0.07,-2.0,0.1,-0.09,1.0,1.2,0.0041,100.0%
89,Anthony Edwards,TOV,3.5,UNDER,62.6%,A,BET WITH CAUTION,62.95,✅ HIT,2.0,UNDER,66.6%,66.98,✅ HIT,UNDER,66.4%,66.72,✅ HIT,UNDER,58.7%,59.06,✅ HIT,UNDER,58.7%,59.03,✅ HIT,-0.4,-0.52,0.77,-0.9,0.2,1.2,1.2,0.039,100.0%
90,Cooper Flagg,PRA,32.5,UNDER,65.8%,D,STRONG BET,62.9,❌ MISS,34.0,UNDER,65.5%,62.59,❌ MISS,UNDER,65.0%,62.11,❌ MISS,UNDER,66.5%,63.61,❌ MISS,UNDER,66.2%,63.29,❌ MISS,-0.86,-1.67,-0.0,-3.1,1.51,1.2,2.0,0.0059,100.0%
91,RJ Barrett,PR,26.5,UNDER,62.3%,D,DO NOT BET,62.73,❌ MISS,28.0,UNDER,65.9%,66.31,❌ MISS,UNDER,65.5%,65.84,❌ MISS,UNDER,59.1%,59.44,❌ MISS,UNDER,58.9%,59.31,❌ MISS,-0.46,0.52,1.5,2.7,-5.08,1.2,0.8,0.0335,100.0%
92,Deni Avdija,REB,5.5,OVER,65.0%,B,DO NOT BET,62.68,✅ HIT,6.0,OVER,64.0%,61.69,✅ HIT,OVER,64.2%,61.92,✅ HIT,OVER,65.8%,63.57,✅ HIT,OVER,65.8%,63.55,✅ HIT,-0.56,0.43,-1.71,1.1,-2.54,1.0,0.4,0.0088,100.0%
93,Anthony Edwards,FGA,21.5,UNDER,63.1%,D,DO NOT BET,62.53,❌ MISS,22.0,UNDER,65.7%,65.09,❌ MISS,UNDER,63.7%,63.08,❌ MISS,UNDER,62.1%,61.52,❌ MISS,UNDER,61.1%,60.44,❌ MISS,-0.17,-0.57,-0.11,-3.3,2.34,1.2,1.6,0.0175,100.0%
94,Reed Sheppard,STL,1.5,UNDER,64.0%,A,BET WITH CAUTION,62.5,✅ HIT,1.0,UNDER,59.6%,58.15,✅ HIT,UNDER,59.8%,58.33,✅ HIT,UNDER,68.2%,66.78,✅ HIT,UNDER,68.2%,66.75,✅ HIT,-0.11,-0.94,-1.73,-0.7,0.62,1.4,1.6,0.0426,100.0%
95,OG Anunoby,3PM,2.5,UNDER,63.4%,S,BET WITH CAUTION,62.46,✅ HIT,2.0,UNDER,60.8%,59.78,✅ HIT,UNDER,60.9%,59.92,✅ HIT,UNDER,66.0%,65.07,✅ HIT,UNDER,66.1%,65.08,✅ HIT,-0.2,0.55,-2.0,0.9,-1.23,1.0,0.4,0.0261,100.0%
96,Ivica Zubac,PTS,9.5,OVER,70.7%,D,STRONG BET,62.41,✅ HIT,11.0,OVER,70.8%,62.54,✅ HIT,OVER,69.8%,61.52,✅ HIT,OVER,71.7%,63.39,✅ HIT,OVER,70.5%,62.19,✅ HIT,-1.84,-0.35,-2.76,-0.9,-3.85,1.4,0.8,0.0068,100.0%
97,Cooper Flagg,PR,27.5,UNDER,64.0%,D,DO NOT BET,62.23,❌ MISS,29.0,UNDER,62.4%,60.62,❌ MISS,UNDER,62.0%,60.24,❌ MISS,UNDER,65.8%,64.09,❌ MISS,UNDER,65.7%,63.97,❌ MISS,-0.37,-1.7,-0.0,-4.1,3.21,1.2,2.0,0.018,100.0%
98,RJ Barrett,FTM,3.5,UNDER,60.1%,B,BET WITH CAUTION,62.15,✅ HIT,3.0,UNDER,60.3%,62.33,✅ HIT,UNDER,60.4%,62.44,✅ HIT,UNDER,59.8%,61.83,✅ HIT,UNDER,60.0%,62.0,✅ HIT,-0.14,-0.53,1.5,-0.7,0.52,1.4,1.6,0.0025,100.0%
99,Donovan Mitchell,3PA,8.5,UNDER,61.2%,B,BET WITH CAUTION,62.11,✅ HIT,4.0,UNDER,58.6%,59.54,✅ HIT,UNDER,58.5%,59.46,✅ HIT,UNDER,63.9%,64.88,✅ HIT,UNDER,63.6%,64.58,✅ HIT,0.23,-0.25,-1.25,-0.9,1.73,1.4,1.2,0.0262,100.0%
100,Zion Williamson,PA,23.5,OVER,62.0%,D,DO NOT BET,61.87,❌ MISS,22.0,OVER,59.8%,59.68,❌ MISS,OVER,60.2%,60.08,❌ MISS,OVER,63.7%,63.62,❌ MISS,OVER,64.2%,64.12,❌ MISS,-0.55,-0.04,0.62,-0.1,-1.22,1.2,0.8,0.0201,100.0%
101,Evan Mobley,FTM,2.5,UNDER,58.5%,B,DO NOT BET,61.79,❌ MISS,3.0,UNDER,55.3%,58.55,❌ MISS,UNDER,56.0%,59.22,❌ MISS,UNDER,61.5%,64.71,❌ MISS,UNDER,61.4%,64.68,❌ MISS,0.17,0.36,1.0,0.7,-0.38,1.4,1.2,0.0291,100.0%
102,RJ Barrett,3PA,5.5,UNDER,60.1%,B,BET WITH CAUTION,61.73,✅ HIT,4.0,UNDER,61.3%,62.93,✅ HIT,UNDER,61.0%,62.62,✅ HIT,UNDER,59.1%,60.66,✅ HIT,UNDER,59.1%,60.69,✅ HIT,-0.35,-0.07,1.5,-0.1,-0.38,1.0,0.8,0.0106,100.0%
103,Cade Cunningham,3PM,2.5,UNDER,61.2%,S,BET WITH CAUTION,61.7,✅ HIT,2.0,UNDER,60.7%,61.19,✅ HIT,UNDER,60.8%,61.33,✅ HIT,UNDER,61.6%,62.09,✅ HIT,UNDER,61.7%,62.19,✅ HIT,-0.19,0.12,-0.0,0.3,-0.75,1.0,0.8,0.0045,100.0%
104,Kawhi Leonard,PTS,29.5,UNDER,63.0%,D,DO NOT BET,61.67,✅ HIT,28.0,UNDER,64.3%,62.94,✅ HIT,UNDER,64.1%,62.81,✅ HIT,UNDER,61.8%,60.44,✅ HIT,UNDER,61.8%,60.51,✅ HIT,-0.19,0.42,-1.5,2.7,-3.95,1.2,1.2,0.012,100.0%
105,Donovan Mitchell,PA,31.5,OVER,59.9%,D,DO NOT BET,61.55,✅ HIT,32.0,OVER,56.5%,58.14,✅ HIT,OVER,56.9%,58.53,✅ HIT,OVER,62.9%,64.51,✅ HIT,OVER,63.4%,65.01,✅ HIT,-0.62,0.83,3.0,3.5,-6.1,1.0,0.4,0.0322,100.0%
106,Deni Avdija,PRA,35.5,OVER,63.3%,D,DO NOT BET,61.48,❌ MISS,31.0,OVER,62.4%,60.57,❌ MISS,OVER,62.2%,60.41,❌ MISS,OVER,64.2%,62.35,❌ MISS,OVER,64.4%,62.61,❌ MISS,-0.18,0.88,-0.75,11.7,-14.06,0.6,0.4,0.01,100.0%
107,Kawhi Leonard,PR,37.5,UNDER,64.6%,D,DO NOT BET,61.43,✅ HIT,32.0,UNDER,65.7%,62.46,✅ HIT,UNDER,65.2%,61.99,✅ HIT,UNDER,63.9%,60.71,✅ HIT,UNDER,63.8%,60.58,✅ HIT,-0.49,0.26,-1.5,1.5,-4.37,1.4,1.2,0.0081,100.0%
108,Trey Murphy III,3PA,8.5,UNDER,62.4%,B,BET WITH CAUTION,61.43,✅ HIT,8.0,UNDER,63.3%,62.38,✅ HIT,UNDER,62.8%,61.92,✅ HIT,UNDER,61.7%,60.8,✅ HIT,UNDER,61.6%,60.64,✅ HIT,0.01,-0.6,-1.15,-0.7,0.72,0.8,1.2,0.0074,100.0%
109,Naz Reid,RA,8.5,UNDER,60.5%,C,DO NOT BET,61.43,✅ HIT,7.0,UNDER,60.5%,61.46,✅ HIT,UNDER,59.2%,60.14,✅ HIT,UNDER,61.8%,62.78,✅ HIT,UNDER,60.4%,61.35,✅ HIT,0.07,-0.97,0.3,-1.9,2.05,1.4,1.6,0.0093,100.0%
110,Ace Bailey,AST,1.5,OVER,61.6%,C,DO NOT BET,61.42,❌ MISS,1.0,OVER,61.1%,60.86,❌ MISS,OVER,59.6%,59.36,❌ MISS,OVER,63.8%,63.64,❌ MISS,OVER,62.0%,61.83,❌ MISS,-0.14,-0.07,-1.0,-0.1,-0.09,1.2,1.2,0.0155,100.0%
111,Reed Sheppard,3PM,3.5,UNDER,63.7%,S,BET WITH CAUTION,61.41,❌ MISS,5.0,UNDER,64.6%,62.28,❌ MISS,UNDER,64.7%,62.37,❌ MISS,UNDER,62.7%,60.46,❌ MISS,UNDER,62.8%,60.54,❌ MISS,-0.48,-0.38,-1.33,-0.7,-0.18,0.8,1.6,0.0092,100.0%
112,Cade Cunningham,SB,2.5,UNDER,64.5%,A,BET WITH CAUTION,61.31,❌ MISS,3.0,UNDER,60.8%,57.63,❌ MISS,UNDER,60.9%,57.69,❌ MISS,UNDER,68.3%,65.12,❌ MISS,UNDER,68.0%,64.81,❌ MISS,-0.13,-1.11,-3.0,-1.3,1.14,1.2,1.6,0.0365,100.0%
113,Josh Giddey,AST,8.5,OVER,62.3%,C,DO NOT BET,61.29,✅ HIT,10.0,OVER,58.7%,57.61,✅ HIT,OVER,57.4%,56.32,✅ HIT,OVER,67.7%,66.66,✅ HIT,OVER,65.6%,64.59,✅ HIT,-0.1,-1.16,-0.67,-3.7,3.38,1.2,2.0,0.0442,100.0%
114,Trey Murphy III,FGA,15.5,UNDER,60.6%,D,DO NOT BET,61.21,✅ HIT,15.0,UNDER,60.9%,61.52,✅ HIT,UNDER,59.7%,60.28,✅ HIT,UNDER,61.4%,62.01,✅ HIT,UNDER,60.5%,61.03,✅ HIT,0.38,-0.68,-1.35,-1.1,1.72,1.6,1.6,0.0064,100.0%
115,Devin Booker,FGA,19.5,UNDER,60.9%,D,DO NOT BET,61.2,❌ MISS,20.0,UNDER,62.2%,62.51,❌ MISS,UNDER,60.7%,61.06,❌ MISS,UNDER,60.7%,61.07,❌ MISS,UNDER,59.9%,60.18,❌ MISS,-0.25,0.65,0.05,2.9,-4.02,1.0,0.4,0.0084,100.0%
116,Naz Reid,REB,6.5,UNDER,60.8%,B,DO NOT BET,61.18,✅ HIT,3.0,UNDER,62.1%,62.45,✅ HIT,UNDER,60.8%,61.14,✅ HIT,UNDER,60.8%,61.15,✅ HIT,UNDER,59.6%,59.97,✅ HIT,-0.11,-0.44,-0.1,-0.7,0.52,1.2,1.6,0.0087,100.0%
117,Reed Sheppard,AST,4.5,UNDER,62.8%,C,DO NOT BET,61.12,✅ HIT,3.0,UNDER,63.8%,62.05,✅ HIT,UNDER,63.0%,61.31,✅ HIT,UNDER,62.5%,60.81,✅ HIT,UNDER,62.0%,60.29,✅ HIT,-0.7,-0.38,-0.55,-0.7,-0.58,1.2,1.2,0.0065,100.0%
118,Evan Mobley,BLK,1.5,OVER,61.7%,S,BET WITH CAUTION,61.01,❌ MISS,0.0,OVER,61.7%,60.93,❌ MISS,OVER,60.6%,59.89,❌ MISS,OVER,62.8%,62.13,❌ MISS,OVER,61.8%,61.08,❌ MISS,-0.33,-0.26,-0.75,-0.3,-0.08,1.0,1.2,0.0079,100.0%
119,Immanuel Quickley,RA,10.5,UNDER,56.7%,C,DO NOT BET,60.93,✅ HIT,5.0,UNDER,58.9%,63.14,✅ HIT,UNDER,57.8%,61.98,✅ HIT,UNDER,55.4%,59.63,✅ HIT,UNDER,54.8%,58.96,✅ HIT,-0.11,0.14,3.0,0.3,-0.53,1.4,1.6,0.017,100.0%
120,Kevin Durant,3PM,2.5,UNDER,60.2%,S,BET WITH CAUTION,60.72,❌ MISS,3.0,UNDER,58.4%,58.88,❌ MISS,UNDER,58.5%,59.05,❌ MISS,UNDER,61.9%,62.42,❌ MISS,UNDER,62.0%,62.51,❌ MISS,-0.12,-0.55,0.19,-0.9,0.71,1.2,1.2,0.0175,100.0%
121,Kawhi Leonard,PA,34.5,UNDER,63.5%,D,DO NOT BET,60.65,✅ HIT,31.0,UNDER,66.0%,63.08,✅ HIT,UNDER,65.7%,62.83,✅ HIT,UNDER,61.5%,58.56,✅ HIT,UNDER,61.0%,58.14,✅ HIT,-0.34,0.23,-1.5,1.7,-4.18,1.2,1.2,0.0231,100.0%
122,Josh Giddey,REB,7.5,OVER,63.2%,B,DO NOT BET,60.63,✅ HIT,11.0,OVER,63.2%,60.64,✅ HIT,OVER,63.5%,60.91,✅ HIT,OVER,63.0%,60.42,✅ HIT,OVER,63.1%,60.54,✅ HIT,-0.37,-1.6,-0.75,-3.7,2.84,1.0,2.0,0.0018,100.0%
123,Brandon Ingram,RA,10.5,UNDER,63.3%,C,DO NOT BET,60.62,✅ HIT,10.0,UNDER,64.0%,61.33,✅ HIT,UNDER,62.3%,59.67,✅ HIT,UNDER,64.2%,61.58,✅ HIT,UNDER,62.5%,59.89,✅ HIT,-0.4,-0.79,-1.5,-1.9,0.92,1.0,1.2,0.0085,100.0%
124,RJ Barrett,PTS,20.5,UNDER,59.7%,D,DO NOT BET,60.6,❌ MISS,22.0,UNDER,62.3%,63.23,❌ MISS,UNDER,62.3%,63.17,❌ MISS,UNDER,57.0%,57.87,❌ MISS,UNDER,57.2%,58.13,❌ MISS,-0.36,0.57,1.5,2.9,-4.72,1.0,0.8,0.026,100.0%
125,Scottie Barnes,PR,24.5,UNDER,57.0%,D,DO NOT BET,60.55,✅ HIT,20.0,UNDER,56.5%,59.99,✅ HIT,UNDER,56.3%,59.8,✅ HIT,UNDER,57.7%,61.26,✅ HIT,UNDER,57.6%,61.13,✅ HIT,0.45,-0.9,-0.0,-4.3,6.47,1.8,1.6,0.0066,100.0%
126,Anthony Edwards,PTS,29.5,UNDER,59.7%,D,DO NOT BET,60.51,❌ MISS,42.0,UNDER,58.5%,59.33,❌ MISS,UNDER,58.6%,59.42,❌ MISS,UNDER,60.8%,61.6,❌ MISS,UNDER,60.9%,61.71,❌ MISS,-0.01,-0.01,0.1,-0.1,0.05,0.8,0.8,0.0114,100.0%
127,James Harden,TOV,2.5,OVER,62.1%,A,BET WITH CAUTION,60.41,✅ HIT,4.0,OVER,61.0%,59.31,✅ HIT,OVER,60.4%,58.65,✅ HIT,OVER,64.0%,62.25,✅ HIT,OVER,63.2%,61.44,✅ HIT,-0.56,-0.36,-0.91,-0.7,-0.39,1.2,1.2,0.0148,100.0%
128,Josh Giddey,RA,16.5,OVER,65.0%,C,BET WITH CAUTION,60.37,✅ HIT,21.0,OVER,64.6%,59.96,✅ HIT,OVER,63.2%,58.58,✅ HIT,OVER,67.1%,62.45,✅ HIT,OVER,65.1%,60.48,✅ HIT,-0.18,-1.78,-3.0,-6.9,6.22,1.0,2.0,0.0139,100.0%
129,Jrue Holiday,REB,3.5,OVER,61.8%,B,DO NOT BET,60.35,✅ HIT,5.0,OVER,61.2%,59.7,✅ HIT,OVER,61.5%,60.07,✅ HIT,OVER,62.2%,60.73,✅ HIT,OVER,62.3%,60.89,✅ HIT,-0.54,-0.17,-0.8,-0.3,-0.63,1.0,1.2,0.0048,100.0%
130,Draymond Green,PRA,19.5,OVER,58.7%,D,DO NOT BET,60.33,NO GAME,,OVER,57.9%,59.52,NO GAME,OVER,57.8%,59.47,NO GAME,OVER,59.4%,61.04,NO GAME,OVER,59.7%,61.32,NO GAME,0.02,-0.19,0.51,-0.9,0.99,1.2,1.2,0.0085,100.0%
131,Jerami Grant,PA,21.5,OVER,57.6%,D,DO NOT BET,60.32,❌ MISS,9.0,OVER,57.2%,59.99,❌ MISS,OVER,57.6%,60.38,❌ MISS,OVER,57.5%,60.21,❌ MISS,OVER,58.0%,60.71,❌ MISS,0.03,-0.1,0.96,-0.9,1.16,1.6,1.6,0.0027,100.0%
132,Jalen Brunson,FGA,20.5,UNDER,59.8%,D,DO NOT BET,60.3,❌ MISS,25.0,UNDER,56.0%,56.47,❌ MISS,UNDER,55.6%,56.07,❌ MISS,UNDER,64.6%,65.03,❌ MISS,UNDER,63.2%,63.63,❌ MISS,-0.16,-0.82,0.38,-2.7,2.17,1.6,1.6,0.0407,100.0%
133,Jerami Grant,3PM,2.5,UNDER,59.2%,S,DO NOT BET,60.18,✅ HIT,2.0,UNDER,57.6%,58.58,✅ HIT,UNDER,57.8%,58.75,✅ HIT,UNDER,60.7%,61.64,✅ HIT,UNDER,60.8%,61.76,✅ HIT,-0.18,0.1,0.41,0.1,-0.28,0.8,0.8,0.0152,100.0%
134,Rudy Gobert,BLK,1.5,UNDER,60.1%,S,BET WITH CAUTION,60.17,✅ HIT,1.0,UNDER,58.8%,58.82,✅ HIT,UNDER,59.3%,59.36,✅ HIT,UNDER,61.0%,61.0,✅ HIT,UNDER,61.4%,61.5,✅ HIT,0.07,-0.6,-0.71,-0.7,0.79,1.2,1.6,0.0111,100.0%
135,Evan Mobley,PR,27.5,UNDER,59.4%,D,DO NOT BET,60.16,❌ MISS,36.0,UNDER,58.4%,59.13,❌ MISS,UNDER,58.1%,58.88,❌ MISS,UNDER,60.6%,61.38,❌ MISS,UNDER,60.5%,61.25,❌ MISS,-0.26,0.08,1.0,0.3,-1.35,1.0,0.8,0.0116,100.0%
136,Donovan Mitchell,PRA,36.5,OVER,58.1%,D,DO NOT BET,60.14,❌ MISS,34.0,OVER,55.4%,57.45,❌ MISS,OVER,55.4%,57.47,❌ MISS,OVER,60.6%,62.68,❌ MISS,OVER,60.9%,62.96,❌ MISS,-0.41,0.6,3.0,3.1,-5.22,1.0,0.4,0.0268,100.0%
137,Kevin Durant,RA,10.5,UNDER,60.5%,C,DO NOT BET,60.11,❌ MISS,11.0,UNDER,61.3%,60.97,❌ MISS,UNDER,59.9%,59.57,❌ MISS,UNDER,61.0%,60.62,❌ MISS,UNDER,59.7%,59.28,❌ MISS,-0.34,-0.32,-0.37,-0.5,-0.03,1.2,1.6,0.007,100.0%
138,Draymond Green,3PM,1.5,UNDER,59.2%,S,DO NOT BET,60.06,NO GAME,,UNDER,58.8%,59.62,NO GAME,UNDER,59.0%,59.78,NO GAME,UNDER,59.5%,60.34,NO GAME,UNDER,59.7%,60.49,NO GAME,0.03,0.48,-0.9,0.7,-0.66,1.2,1.2,0.0037,100.0%
139,OG Anunoby,REB,5.5,UNDER,60.2%,B,DO NOT BET,60.05,❌ MISS,8.0,UNDER,60.8%,60.61,❌ MISS,UNDER,59.5%,59.34,❌ MISS,UNDER,60.9%,60.71,❌ MISS,UNDER,59.7%,59.53,❌ MISS,-0.11,-0.13,-0.9,-0.3,0.05,1.2,0.8,0.0062,100.0%
140,Reed Sheppard,PA,19.5,OVER,54.0%,D,DO NOT BET,60.03,✅ HIT,21.0,OVER,51.7%,57.71,✅ HIT,OVER,52.0%,58.09,✅ HIT,OVER,55.9%,61.91,✅ HIT,OVER,56.4%,62.41,✅ HIT,0.3,-0.03,1.68,-0.3,3.2,1.2,1.2,0.0214,100.0%
141,Cade Cunningham,STL,1.5,UNDER,63.0%,A,BET WITH CAUTION,59.96,❌ MISS,3.0,UNDER,59.6%,56.56,❌ MISS,UNDER,59.8%,56.74,❌ MISS,UNDER,66.3%,63.27,❌ MISS,UNDER,66.3%,63.28,❌ MISS,-0.07,-0.94,-3.0,-0.7,0.65,1.0,1.6,0.0332,100.0%
142,Brandin Podziemski,PRA,26.5,OVER,53.0%,D,DO NOT BET,59.95,✅ HIT,37.0,OVER,52.5%,59.49,✅ HIT,OVER,52.6%,59.58,✅ HIT,OVER,53.2%,60.22,✅ HIT,OVER,53.5%,60.53,✅ HIT,0.81,-0.28,0.33,-1.7,6.62,1.2,1.2,0.0043,100.0%
143,RJ Barrett,FGA,14.5,UNDER,57.6%,D,DO NOT BET,59.95,❌ MISS,16.0,UNDER,61.2%,63.52,❌ MISS,UNDER,59.9%,62.23,❌ MISS,UNDER,54.7%,57.06,❌ MISS,UNDER,54.7%,57.01,❌ MISS,-0.2,0.35,1.5,0.9,-1.42,1.2,1.2,0.0296,100.0%
144,Kevin Durant,PR,31.5,UNDER,59.8%,D,DO NOT BET,59.87,❌ MISS,38.0,UNDER,60.1%,60.15,❌ MISS,UNDER,59.8%,59.85,❌ MISS,UNDER,59.7%,59.81,❌ MISS,UNDER,59.6%,59.68,❌ MISS,-0.02,-0.58,-0.35,-4.1,3.95,1.2,1.6,0.0017,100.0%
145,Cooper Flagg,PTS,20.5,UNDER,62.1%,D,DO NOT BET,59.79,❌ MISS,25.0,UNDER,61.2%,58.87,❌ MISS,UNDER,61.2%,58.85,❌ MISS,UNDER,63.0%,60.72,❌ MISS,UNDER,63.0%,60.73,❌ MISS,-0.3,-2.64,-0.0,-4.9,4.34,1.2,2.0,0.0093,100.0%
146,Kawhi Leonard,3PM,2.5,UNDER,57.0%,S,DO NOT BET,59.78,✅ HIT,2.0,UNDER,56.5%,59.34,✅ HIT,UNDER,56.7%,59.53,✅ HIT,UNDER,57.2%,60.02,✅ HIT,UNDER,57.4%,60.22,✅ HIT,0.05,-0.05,1.5,-0.1,0.21,1.2,1.2,0.0035,100.0%
147,Devin Booker,PTS,26.5,UNDER,58.8%,D,DO NOT BET,59.68,❌ MISS,31.0,UNDER,57.3%,58.19,❌ MISS,UNDER,57.4%,58.32,❌ MISS,UNDER,60.2%,61.05,❌ MISS,UNDER,60.3%,61.18,❌ MISS,-0.21,0.9,0.62,5.3,-6.52,0.8,0.0,0.0143,100.0%
148,Brandon Ingram,FGA,17.5,UNDER,57.9%,D,DO NOT BET,59.67,❌ MISS,20.0,UNDER,58.9%,60.62,❌ MISS,UNDER,58.0%,59.72,❌ MISS,UNDER,57.7%,59.4,❌ MISS,UNDER,57.2%,58.93,❌ MISS,-0.11,-0.5,1.5,-1.7,1.34,1.2,1.2,0.0061,100.0%
149,Jrue Holiday,PA,22.5,OVER,59.3%,D,DO NOT BET,59.63,✅ HIT,33.0,OVER,58.2%,58.58,✅ HIT,OVER,58.6%,58.98,✅ HIT,OVER,59.9%,60.22,✅ HIT,OVER,60.4%,60.73,✅ HIT,-0.02,-0.4,-0.19,-4.7,4.47,1.2,1.6,0.0088,100.0%
150,Donovan Mitchell,FTM,4.5,UNDER,59.3%,B,DO NOT BET,59.59,✅ HIT,1.0,UNDER,59.9%,60.15,✅ HIT,UNDER,60.0%,60.3,✅ HIT,UNDER,58.5%,58.79,✅ HIT,UNDER,58.8%,59.11,✅ HIT,0.23,0.64,-2.0,2.3,-1.49,0.6,0.8,0.0065,100.0%
151,Amen Thompson,AST,5.5,UNDER,58.6%,C,DO NOT BET,59.49,❌ MISS,8.0,UNDER,57.7%,58.57,❌ MISS,UNDER,57.5%,58.38,❌ MISS,UNDER,59.7%,60.64,❌ MISS,UNDER,59.5%,60.37,❌ MISS,-0.23,0.1,0.07,0.1,-0.33,1.2,0.8,0.0102,100.0%
152,Amen Thompson,PRA,32.5,UNDER,58.6%,D,DO NOT BET,59.49,❌ MISS,43.0,UNDER,55.2%,56.14,❌ MISS,UNDER,54.9%,55.87,❌ MISS,UNDER,62.2%,63.14,❌ MISS,UNDER,61.9%,62.81,❌ MISS,-0.39,0.14,2.12,0.7,-2.64,1.0,0.8,0.0349,100.0%
153,Evan Mobley,REB,9.5,UNDER,58.1%,B,DO NOT BET,59.49,✅ HIT,7.0,UNDER,62.2%,63.58,✅ HIT,UNDER,60.9%,62.27,✅ HIT,UNDER,55.2%,56.54,✅ HIT,UNDER,54.2%,55.57,✅ HIT,-0.25,-0.03,1.0,-0.1,-0.67,1.4,1.2,0.0348,100.0%
