Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
76,Quentin Grimes,AST,4.5,UNDER,63.1%,C,DO NOT BET,61.93,✅ HIT,2.0,UNDER,64.2%,63.01,✅ HIT,UNDER,63.4%,62.24,✅ HIT,UNDER,62.7%,61.49,✅ HIT,UNDER,62.2%,60.96,✅ HIT,-1.05,-1.08,0.21,-1.1,0.03,1.8,1.6,0.0077,100.0%
77,OG Anunoby,AST,1.5,OVER,63.1%,C,DO NOT BET,61.86,❌ MISS,1.0,OVER,65.6%,64.31,❌ MISS,OVER,63.7%,62.46,❌ MISS,OVER,62.5%,61.19,❌ MISS,OVER,60.8%,59.49,❌ MISS,-0.39,-0.71,-0.46,-1.3,0.58,1.0,1.2,0.0176,100.0%
78,Shai Gilgeous-Alexander,PA,39.5,UNDER,60.9%,D,DO NOT BET,61.62,✅ HIT,30.0,UNDER,58.7%,59.42,✅ HIT,UNDER,58.4%,59.1,✅ HIT,UNDER,63.4%,64.18,✅ HIT,UNDER,63.0%,63.77,✅ HIT,-0.16,-0.07,0.88,-0.5,-0.6,1.2,1.2,0.0236,100.0%
79,Deni Avdija,PRA,36.5,UNDER,59.7%,D,DO NOT BET,61.6,❌ MISS,40.0,UNDER,53.7%,55.52,❌ MISS,UNDER,53.4%,55.29,❌ MISS,UNDER,66.1%,67.95,❌ MISS,UNDER,65.8%,67.62,❌ MISS,0.09,-0.78,-0.49,-10.3,11.53,1.8,2.0,0.0619,100.0%
80,VJ Edgecombe,AST,4.5,UNDER,62.8%,C,DO NOT BET,61.54,✅ HIT,3.0,UNDER,61.9%,60.6,✅ HIT,UNDER,61.3%,60.03,✅ HIT,UNDER,64.3%,63.09,✅ HIT,UNDER,63.7%,62.42,✅ HIT,-0.23,-0.51,-1.5,-1.3,0.7,1.6,1.2,0.0126,100.0%
81,OG Anunoby,STL,1.5,UNDER,59.9%,A,DO NOT BET,61.4,✅ HIT,0.0,UNDER,60.5%,62.02,✅ HIT,UNDER,60.7%,62.18,✅ HIT,UNDER,59.2%,60.64,✅ HIT,UNDER,59.3%,60.79,✅ HIT,0.15,0.23,-0.1,0.3,-0.1,1.0,0.8,0.0069,100.0%
82,OG Anunoby,PRA,23.5,OVER,65.5%,D,STRONG BET,61.4,❌ MISS,19.0,OVER,66.1%,62.01,❌ MISS,OVER,65.9%,61.77,❌ MISS,OVER,64.9%,60.78,❌ MISS,OVER,65.2%,61.03,❌ MISS,-0.09,-0.99,-3.3,-8.7,7.94,1.0,1.6,0.0051,100.0%
83,Julius Randle,FTM,4.5,UNDER,59.9%,B,DO NOT BET,61.38,❌ MISS,7.0,UNDER,58.7%,60.24,❌ MISS,UNDER,59.0%,60.52,❌ MISS,UNDER,60.8%,62.35,❌ MISS,UNDER,60.9%,62.39,❌ MISS,0.18,-0.51,0.18,-1.3,1.76,1.2,1.2,0.01,100.0%
84,Anthony Edwards,RA,9.5,UNDER,60.5%,C,DO NOT BET,61.16,❌ MISS,11.0,UNDER,61.3%,61.99,❌ MISS,UNDER,59.9%,60.59,❌ MISS,UNDER,61.0%,61.7,❌ MISS,UNDER,59.7%,60.37,❌ MISS,-0.25,-0.68,0.74,-1.9,1.19,1.6,1.6,0.0069,100.0%
85,Jaden McDaniels,REB,3.5,OVER,61.8%,B,DO NOT BET,61.11,❌ MISS,1.0,OVER,61.1%,60.39,❌ MISS,OVER,61.5%,60.75,❌ MISS,OVER,62.3%,61.58,❌ MISS,OVER,62.5%,61.73,❌ MISS,-0.78,1.33,-1.51,1.3,-2.06,1.0,0.4,0.0056,100.0%
86,Chet Holmgren,PTS,16.5,UNDER,58.9%,D,DO NOT BET,61.11,❌ MISS,21.0,UNDER,58.2%,60.46,❌ MISS,UNDER,58.3%,60.55,❌ MISS,UNDER,59.4%,61.64,❌ MISS,UNDER,59.6%,61.8,❌ MISS,0.13,0.19,-0.2,1.1,-0.37,1.4,1.2,0.0061,100.0%
87,Scoot Henderson,3PA,5.5,OVER,57.9%,B,DO NOT BET,61.1,❌ MISS,5.0,OVER,61.2%,64.43,❌ MISS,OVER,59.7%,62.94,❌ MISS,OVER,55.8%,59.03,❌ MISS,OVER,54.7%,57.99,❌ MISS,-0.17,-0.66,2.92,-0.9,0.67,1.4,1.6,0.0267,100.0%
88,Donovan Mitchell,RA,10.5,UNDER,60.8%,C,DO NOT BET,61.05,❌ MISS,12.0,UNDER,61.3%,61.54,❌ MISS,UNDER,59.9%,60.14,❌ MISS,UNDER,61.7%,61.96,❌ MISS,UNDER,60.3%,60.55,❌ MISS,-0.18,-0.46,-0.35,-0.5,0.31,1.4,1.6,0.0073,100.0%
89,Brandon Ingram,AST,3.5,OVER,58.9%,C,DO NOT BET,61.05,❌ MISS,0.0,OVER,59.7%,61.86,❌ MISS,OVER,58.3%,60.47,❌ MISS,OVER,59.5%,61.68,❌ MISS,OVER,58.0%,60.21,❌ MISS,-0.21,-0.2,1.5,-0.3,-0.01,1.4,0.8,0.0072,100.0%
90,Brandin Podziemski,PR,25.5,UNDER,71.5%,D,STRONG BET,61.03,❌ MISS,30.0,UNDER,72.6%,62.11,❌ MISS,UNDER,72.0%,61.47,❌ MISS,UNDER,70.8%,60.33,❌ MISS,UNDER,70.7%,60.21,❌ MISS,-0.82,-0.03,-3.0,-0.3,-7.12,0.8,1.2,0.0079,100.0%
91,Russell Westbrook,PTS,18.5,UNDER,65.2%,D,STRONG BET,61.02,NO GAME,,UNDER,67.0%,62.77,NO GAME,UNDER,66.8%,62.55,NO GAME,UNDER,63.6%,59.37,NO GAME,UNDER,63.6%,59.37,NO GAME,-0.85,-0.36,-1.11,-1.3,-1.8,1.2,1.2,0.0165,100.0%
92,Brandin Podziemski,PRA,30.5,UNDER,72.0%,D,STRONG BET,60.92,❌ MISS,36.0,UNDER,72.8%,61.69,❌ MISS,UNDER,72.2%,61.1,❌ MISS,UNDER,71.7%,60.6,❌ MISS,UNDER,71.4%,60.29,❌ MISS,-1.25,-0.19,-1.75,-1.3,-7.38,0.8,1.2,0.0053,100.0%
93,James Harden,AST,7.5,OVER,61.8%,C,DO NOT BET,60.91,❌ MISS,7.0,OVER,64.0%,63.12,❌ MISS,OVER,62.3%,61.39,❌ MISS,OVER,61.3%,60.37,❌ MISS,OVER,59.7%,58.76,❌ MISS,-0.34,0.06,-1.31,0.1,-0.65,1.2,0.8,0.0158,100.0%
94,Karl-Anthony Towns,REB,12.5,UNDER,59.9%,B,DO NOT BET,60.62,✅ HIT,12.0,UNDER,60.8%,61.55,✅ HIT,UNDER,59.5%,60.28,✅ HIT,UNDER,60.2%,60.91,✅ HIT,UNDER,59.0%,59.75,✅ HIT,-0.18,0.14,0.44,0.5,-1.14,1.0,0.8,0.0068,100.0%
95,Shai Gilgeous-Alexander,3PA,4.5,UNDER,59.6%,B,DO NOT BET,60.62,✅ HIT,4.0,UNDER,59.5%,60.45,✅ HIT,UNDER,59.3%,60.3,✅ HIT,UNDER,59.9%,60.88,✅ HIT,UNDER,59.9%,60.85,✅ HIT,0.0,-0.05,-0.37,-0.1,0.11,1.4,0.8,0.0025,100.0%
96,Ivica Zubac,PR,23.5,UNDER,57.5%,D,DO NOT BET,60.6,✅ HIT,17.0,UNDER,56.2%,59.37,✅ HIT,UNDER,56.1%,59.19,✅ HIT,UNDER,58.9%,62.0,✅ HIT,UNDER,58.8%,61.87,✅ HIT,0.22,-0.39,0.38,-2.7,4.2,1.4,1.6,0.0133,100.0%
97,Deni Avdija,AST,6.5,UNDER,59.7%,C,DO NOT BET,60.51,❌ MISS,9.0,UNDER,60.7%,61.5,❌ MISS,UNDER,60.2%,61.03,❌ MISS,UNDER,59.0%,59.86,❌ MISS,UNDER,58.8%,59.65,❌ MISS,0.04,0.17,-0.55,0.7,-0.51,1.0,0.4,0.0078,100.0%
98,Russell Westbrook,AST,6.5,OVER,61.9%,C,DO NOT BET,60.47,NO GAME,,OVER,63.1%,61.68,NO GAME,OVER,61.5%,60.02,NO GAME,OVER,62.4%,60.95,NO GAME,OVER,60.7%,59.25,NO GAME,-0.05,-1.91,-0.61,-3.1,3.02,1.2,2.0,0.0092,100.0%
99,Shai Gilgeous-Alexander,3PM,1.5,UNDER,57.9%,S,DO NOT BET,60.44,❌ MISS,2.0,UNDER,57.8%,60.35,❌ MISS,UNDER,58.0%,60.53,❌ MISS,UNDER,57.8%,60.34,❌ MISS,UNDER,58.0%,60.52,❌ MISS,0.28,0.12,0.3,0.1,0.13,1.6,1.2,0.0009,100.0%
100,Rudy Gobert,SB,2.5,UNDER,61.4%,A,BET WITH CAUTION,60.39,✅ HIT,1.0,UNDER,68.6%,67.54,✅ HIT,UNDER,68.3%,67.3,✅ HIT,UNDER,54.2%,53.21,✅ HIT,UNDER,54.5%,53.49,✅ HIT,-0.1,-0.44,-1.15,-0.7,0.54,0.8,1.2,0.0704,100.0%
101,Shai Gilgeous-Alexander,PR,37.5,UNDER,59.9%,D,DO NOT BET,60.3,✅ HIT,23.0,UNDER,57.6%,57.97,✅ HIT,UNDER,57.4%,57.75,✅ HIT,UNDER,62.4%,62.81,✅ HIT,UNDER,62.3%,62.69,✅ HIT,-0.22,-0.27,0.91,-1.5,0.27,1.2,1.2,0.0245,100.0%
102,James Harden,TOV,2.5,OVER,61.9%,A,BET WITH CAUTION,60.26,✅ HIT,6.0,OVER,59.6%,58.0,✅ HIT,OVER,59.0%,57.38,✅ HIT,OVER,64.8%,63.26,✅ HIT,OVER,64.0%,62.42,✅ HIT,-0.61,-0.28,-0.8,-0.5,-0.6,1.2,1.2,0.026,100.0%
103,James Harden,FGA,14.5,OVER,62.7%,D,DO NOT BET,60.2,❌ MISS,12.0,OVER,64.3%,61.84,❌ MISS,OVER,61.3%,58.8,❌ MISS,OVER,63.8%,61.34,❌ MISS,OVER,61.3%,58.84,❌ MISS,-0.74,0.11,-0.7,0.3,-2.26,0.8,1.2,0.014,100.0%
104,RJ Barrett,FGA,14.5,UNDER,59.1%,D,DO NOT BET,60.12,❌ MISS,17.0,UNDER,60.0%,60.99,❌ MISS,UNDER,58.9%,59.91,❌ MISS,UNDER,59.1%,60.13,❌ MISS,UNDER,58.4%,59.47,❌ MISS,-0.21,0.66,0.05,1.5,-1.98,1.0,0.8,0.0055,100.0%
105,Myles Turner,BLK,1.5,UNDER,58.7%,S,BET WITH CAUTION,60.08,✅ HIT,1.0,UNDER,56.9%,58.29,✅ HIT,UNDER,57.5%,58.89,✅ HIT,UNDER,59.9%,61.31,✅ HIT,UNDER,60.4%,61.83,✅ HIT,0.06,-0.94,0.43,-0.7,0.75,1.8,1.6,0.0151,100.0%
106,Anthony Edwards,PTS,26.5,UNDER,55.9%,D,DO NOT BET,60.06,✅ HIT,19.0,UNDER,52.3%,56.47,✅ HIT,UNDER,52.6%,56.79,✅ HIT,UNDER,59.3%,63.41,✅ HIT,UNDER,59.4%,63.57,✅ HIT,0.31,0.31,-0.23,3.1,0.07,0.6,0.8,0.0343,100.0%
107,Russell Westbrook,TOV,3.5,UNDER,60.6%,A,BET WITH CAUTION,60.06,NO GAME,,UNDER,58.3%,57.8,NO GAME,UNDER,58.4%,57.81,NO GAME,UNDER,62.9%,62.41,NO GAME,UNDER,62.8%,62.22,NO GAME,-0.14,-1.06,-0.35,-1.5,1.31,1.2,1.6,0.0226,100.0%
108,Josh Hart,PRA,22.5,OVER,60.0%,D,DO NOT BET,60.04,✅ HIT,24.0,OVER,61.5%,61.57,✅ HIT,OVER,61.4%,61.44,✅ HIT,OVER,58.4%,58.43,✅ HIT,OVER,58.6%,58.71,✅ HIT,-0.47,-0.36,1.66,-1.5,-0.44,1.2,1.6,0.0147,100.0%
109,Ausar Thompson,PTS,9.5,UNDER,58.2%,D,DO NOT BET,60.0,✅ HIT,4.0,UNDER,57.6%,59.33,✅ HIT,UNDER,57.7%,59.45,✅ HIT,UNDER,58.8%,60.51,✅ HIT,UNDER,59.0%,60.7,✅ HIT,0.11,0.21,-0.46,1.3,-0.61,1.2,0.8,0.0061,100.0%
110,Jerami Grant,3PA,5.5,OVER,61.4%,B,BET WITH CAUTION,60.0,✅ HIT,11.0,OVER,63.1%,61.72,✅ HIT,OVER,61.5%,60.1,✅ HIT,OVER,61.1%,59.76,✅ HIT,OVER,59.8%,58.4,✅ HIT,-0.36,-0.23,-1.5,-0.3,-0.18,1.2,1.2,0.0118,100.0%
111,Jrue Holiday,PA,22.5,OVER,58.2%,D,DO NOT BET,59.96,❌ MISS,7.0,OVER,59.2%,60.95,❌ MISS,OVER,59.6%,61.35,❌ MISS,OVER,56.7%,58.52,❌ MISS,OVER,57.2%,59.03,❌ MISS,-0.04,-0.49,1.43,-5.9,5.4,1.4,1.6,0.0121,100.0%
112,Brandin Podziemski,RA,11.5,UNDER,65.9%,C,BET WITH CAUTION,59.86,✅ HIT,11.0,UNDER,69.0%,63.01,✅ HIT,UNDER,67.0%,60.9,✅ HIT,UNDER,64.7%,58.63,✅ HIT,UNDER,62.9%,56.89,✅ HIT,-1.99,-0.4,-1.75,-0.5,-2.02,0.6,0.8,0.0231,100.0%
113,Andrew Nembhard,TOV,2.5,UNDER,60.6%,A,BET WITH CAUTION,59.84,NO GAME,,UNDER,54.6%,53.79,NO GAME,UNDER,54.7%,53.94,NO GAME,UNDER,66.8%,65.98,NO GAME,UNDER,66.4%,65.65,NO GAME,-0.03,-0.6,-0.9,-0.7,0.66,0.8,1.2,0.0597,100.0%
114,DeMar DeRozan,PRA,28.5,UNDER,62.4%,D,DO NOT BET,59.84,❌ MISS,56.0,UNDER,60.6%,57.96,❌ MISS,UNDER,60.2%,57.57,❌ MISS,UNDER,64.7%,62.08,❌ MISS,UNDER,64.3%,61.75,❌ MISS,-0.25,-0.07,-0.81,-0.9,-2.17,1.6,1.2,0.0209,100.0%
115,Andrew Nembhard,3PM,1.5,OVER,59.3%,S,DO NOT BET,59.6,NO GAME,,OVER,60.5%,60.73,NO GAME,OVER,60.1%,60.36,NO GAME,OVER,58.6%,58.91,NO GAME,OVER,58.1%,58.41,NO GAME,-0.43,0.56,-0.67,0.5,-0.88,1.2,0.8,0.0097,100.0%
116,Jalen Duren,FTM,4.5,UNDER,59.9%,B,DO NOT BET,59.57,✅ HIT,4.0,UNDER,59.2%,58.88,✅ HIT,UNDER,59.5%,59.11,✅ HIT,UNDER,60.5%,60.09,✅ HIT,UNDER,60.6%,60.18,✅ HIT,-0.17,0.05,-0.89,0.1,-0.46,1.0,1.2,0.0058,100.0%
117,Jalen Duren,PRA,32.5,UNDER,60.5%,D,DO NOT BET,59.47,✅ HIT,31.0,UNDER,62.0%,60.96,✅ HIT,UNDER,61.6%,60.54,✅ HIT,UNDER,59.4%,58.35,✅ HIT,UNDER,59.1%,58.02,✅ HIT,-0.26,0.05,-0.36,0.3,-1.78,1.0,1.2,0.013,100.0%
118,VJ Edgecombe,REB,5.5,UNDER,58.6%,B,DO NOT BET,59.44,❌ MISS,12.0,UNDER,59.5%,60.31,❌ MISS,UNDER,58.3%,59.09,❌ MISS,UNDER,58.9%,59.75,❌ MISS,UNDER,57.8%,58.63,❌ MISS,-0.03,-1.84,1.5,-0.9,0.88,1.2,2.0,0.0064,100.0%
119,OG Anunoby,REB,4.5,OVER,60.4%,B,DO NOT BET,59.43,❌ MISS,4.0,OVER,60.4%,59.41,❌ MISS,OVER,60.8%,59.81,❌ MISS,OVER,60.1%,59.14,❌ MISS,OVER,60.4%,59.39,❌ MISS,-0.36,-0.76,-0.24,-1.7,0.9,1.2,1.6,0.0024,100.0%
120,DeMar DeRozan,PA,25.5,UNDER,62.2%,D,DO NOT BET,59.41,❌ MISS,52.0,UNDER,61.6%,58.77,❌ MISS,UNDER,61.3%,58.48,❌ MISS,UNDER,63.2%,60.4,❌ MISS,UNDER,62.8%,59.99,❌ MISS,-0.25,-0.01,-1.1,-0.1,-2.97,1.6,1.2,0.0081,100.0%
121,Chet Holmgren,FTM,3.5,UNDER,59.6%,B,DO NOT BET,59.41,✅ HIT,2.0,UNDER,59.0%,58.73,✅ HIT,UNDER,59.2%,58.99,✅ HIT,UNDER,60.1%,59.89,✅ HIT,UNDER,60.2%,60.02,✅ HIT,-0.17,-0.6,-0.0,-0.9,0.65,0.8,1.2,0.0056,100.0%
122,Shai Gilgeous-Alexander,PRA,44.5,UNDER,58.8%,D,DO NOT BET,59.39,✅ HIT,33.0,UNDER,58.1%,58.75,✅ HIT,UNDER,57.8%,58.42,✅ HIT,UNDER,59.8%,60.37,✅ HIT,UNDER,59.4%,60.03,✅ HIT,-0.18,-0.01,1.2,-0.1,-1.49,1.2,1.2,0.0083,100.0%
123,Deni Avdija,PTS,21.5,UNDER,56.2%,D,DO NOT BET,59.38,❌ MISS,25.0,UNDER,52.3%,55.44,❌ MISS,UNDER,52.6%,55.76,❌ MISS,UNDER,59.9%,63.09,❌ MISS,UNDER,60.1%,63.23,❌ MISS,0.35,-0.94,-0.45,-7.1,9.72,1.6,1.6,0.0378,100.0%
124,Ivica Zubac,PTS,13.5,UNDER,57.8%,D,DO NOT BET,59.36,✅ HIT,10.0,UNDER,59.7%,61.32,✅ HIT,UNDER,59.8%,61.35,✅ HIT,UNDER,55.6%,57.23,✅ HIT,UNDER,56.0%,57.54,✅ HIT,0.27,-1.09,0.31,-2.7,3.38,1.4,1.6,0.0198,100.0%
125,DeMar DeRozan,3PM,0.5,UNDER,56.8%,S,DO NOT BET,59.3,❌ MISS,1.0,UNDER,58.0%,60.49,❌ MISS,UNDER,58.2%,60.67,❌ MISS,UNDER,55.4%,57.9,❌ MISS,UNDER,55.6%,58.13,❌ MISS,6.0,-6.0,0.58,-0.5,0.63,1.8,2.0,0.0128,100.0%
126,Jrue Holiday,PRA,26.5,OVER,58.5%,D,DO NOT BET,59.29,❌ MISS,12.0,OVER,58.7%,59.53,❌ MISS,OVER,58.6%,59.47,❌ MISS,OVER,58.1%,58.94,❌ MISS,OVER,58.4%,59.23,❌ MISS,-0.07,-0.41,0.86,-5.5,4.55,1.4,1.6,0.0023,100.0%
127,Brandin Podziemski,REB,6.5,UNDER,63.4%,B,DO NOT BET,59.26,✅ HIT,5.0,UNDER,64.3%,60.15,✅ HIT,UNDER,62.9%,58.79,✅ HIT,UNDER,63.8%,59.69,✅ HIT,UNDER,62.5%,58.41,✅ HIT,-0.44,0.18,-3.0,0.5,-1.76,0.4,0.8,0.0069,100.0%
128,Donovan Mitchell,REB,4.5,UNDER,58.6%,B,DO NOT BET,59.12,✅ HIT,1.0,UNDER,59.2%,59.7,✅ HIT,UNDER,57.9%,58.49,✅ HIT,UNDER,59.2%,59.7,✅ HIT,UNDER,58.0%,58.58,✅ HIT,-0.01,-0.06,-0.55,-0.1,0.07,1.2,0.8,0.0058,100.0%
129,James Harden,PRA,33.5,OVER,64.1%,D,DO NOT BET,59.09,❌ MISS,25.0,OVER,64.9%,59.87,❌ MISS,OVER,64.7%,59.66,❌ MISS,OVER,63.3%,58.29,❌ MISS,OVER,63.6%,58.55,❌ MISS,-0.75,-0.02,-1.23,-0.1,-3.51,0.6,0.4,0.0068,100.0%
130,Ausar Thompson,SB,2.5,UNDER,57.0%,A,DO NOT BET,59.09,✅ HIT,2.0,UNDER,54.9%,56.96,✅ HIT,UNDER,55.2%,57.26,✅ HIT,UNDER,59.0%,61.03,✅ HIT,UNDER,59.1%,61.11,✅ HIT,0.17,0.81,-0.0,1.3,-1.03,0.8,0.4,0.0198,100.0%
131,Karl-Anthony Towns,RA,14.5,OVER,60.1%,C,DO NOT BET,59.08,❌ MISS,14.0,OVER,62.0%,61.02,❌ MISS,OVER,60.9%,59.91,❌ MISS,OVER,59.2%,58.27,❌ MISS,OVER,58.1%,57.15,❌ MISS,-0.14,-1.19,-0.57,-2.3,2.02,1.2,1.6,0.0149,100.0%
132,James Harden,3PM,2.5,OVER,59.6%,S,DO NOT BET,59.05,❌ MISS,1.0,OVER,60.7%,60.13,❌ MISS,OVER,60.3%,59.76,❌ MISS,OVER,58.9%,58.41,❌ MISS,OVER,58.4%,57.9,❌ MISS,-0.58,-0.71,-0.27,-0.7,0.13,1.6,1.6,0.0092,100.0%
133,Deni Avdija,FGA,15.5,UNDER,58.4%,D,DO NOT BET,59.03,❌ MISS,19.0,UNDER,54.2%,54.8,❌ MISS,UNDER,54.1%,54.72,❌ MISS,UNDER,63.3%,63.92,❌ MISS,UNDER,62.1%,62.69,❌ MISS,0.09,-0.78,-0.64,-4.9,5.44,1.4,1.2,0.0429,100.0%
134,Cooper Flagg,FGA,17.5,UNDER,61.0%,D,DO NOT BET,59.02,✅ HIT,17.0,UNDER,62.4%,60.4,✅ HIT,UNDER,60.9%,58.91,✅ HIT,UNDER,60.9%,58.85,✅ HIT,UNDER,60.0%,57.94,✅ HIT,-0.42,0.04,-1.5,0.1,-1.24,1.0,1.6,0.0088,100.0%
135,Donovan Mitchell,FTM,4.5,UNDER,59.0%,B,DO NOT BET,58.96,✅ HIT,2.0,UNDER,63.4%,63.37,✅ HIT,UNDER,63.2%,63.13,✅ HIT,UNDER,54.3%,54.23,✅ HIT,UNDER,55.1%,55.08,✅ HIT,0.19,0.54,-2.3,2.1,-1.36,0.8,0.8,0.0431,100.0%
136,Cooper Flagg,REB,6.5,UNDER,58.6%,B,DO NOT BET,58.9,✅ HIT,6.0,UNDER,59.2%,59.5,✅ HIT,UNDER,58.0%,58.29,✅ HIT,UNDER,59.2%,59.47,✅ HIT,UNDER,58.1%,58.35,✅ HIT,0.04,0.41,-1.5,1.1,-0.98,1.2,0.8,0.0058,100.0%
137,Jerami Grant,PTS,17.5,OVER,57.6%,D,DO NOT BET,58.74,✅ HIT,20.0,OVER,59.0%,60.17,✅ HIT,OVER,58.3%,59.45,✅ HIT,OVER,56.9%,58.07,✅ HIT,OVER,56.1%,57.27,✅ HIT,-0.18,-0.51,1.5,-3.5,2.24,1.6,1.6,0.0114,100.0%
138,RJ Barrett,PR,25.5,UNDER,59.6%,D,DO NOT BET,58.72,❌ MISS,33.0,UNDER,61.0%,60.14,❌ MISS,UNDER,60.7%,59.81,❌ MISS,UNDER,58.4%,57.53,❌ MISS,UNDER,58.2%,57.4,❌ MISS,-0.28,0.99,-1.07,4.5,-5.79,0.8,0.4,0.0126,100.0%
139,Jalen Duren,REB,11.5,UNDER,59.3%,B,DO NOT BET,58.67,✅ HIT,11.0,UNDER,59.7%,59.01,✅ HIT,UNDER,58.4%,57.78,✅ HIT,UNDER,60.2%,59.52,✅ HIT,UNDER,59.0%,58.36,✅ HIT,-0.22,-0.57,0.06,-2.3,1.39,1.0,1.2,0.0066,100.0%
140,Brandin Podziemski,3PM,2.5,UNDER,61.4%,S,BET WITH CAUTION,58.46,✅ HIT,2.0,UNDER,61.6%,58.63,✅ HIT,UNDER,61.7%,58.76,✅ HIT,UNDER,61.1%,58.17,✅ HIT,UNDER,61.2%,58.29,✅ HIT,-0.51,0.66,-3.0,0.9,-1.6,0.6,0.4,0.0024,100.0%
141,Anthony Edwards,FTM,5.5,UNDER,56.2%,B,DO NOT BET,58.4,✅ HIT,5.0,UNDER,56.7%,58.84,✅ HIT,UNDER,57.2%,59.35,✅ HIT,UNDER,55.2%,57.34,✅ HIT,UNDER,55.9%,58.08,✅ HIT,0.09,0.86,-0.15,3.7,-3.32,1.0,0.4,0.0076,100.0%
142,Ausar Thompson,RA,8.5,UNDER,57.2%,C,DO NOT BET,58.33,✅ HIT,4.0,UNDER,55.3%,56.36,✅ HIT,UNDER,54.5%,55.59,✅ HIT,UNDER,60.2%,61.3,✅ HIT,UNDER,59.0%,60.06,✅ HIT,0.06,0.29,-0.15,1.5,-1.21,0.6,0.4,0.0241,100.0%
143,DeMar DeRozan,PTS,20.5,UNDER,59.7%,D,DO NOT BET,58.26,❌ MISS,41.0,UNDER,60.5%,59.12,❌ MISS,UNDER,60.6%,59.13,❌ MISS,UNDER,58.7%,57.3,❌ MISS,UNDER,58.9%,57.49,❌ MISS,-0.2,0.15,-0.98,1.5,-3.49,1.6,1.2,0.0087,100.0%
144,Quentin Grimes,REB,4.5,UNDER,57.8%,B,DO NOT BET,58.19,✅ HIT,3.0,UNDER,59.8%,60.17,✅ HIT,UNDER,58.5%,58.93,✅ HIT,UNDER,56.9%,57.35,✅ HIT,UNDER,55.9%,56.31,✅ HIT,-0.43,0.26,0.19,0.5,-1.31,1.2,0.8,0.0147,100.0%
145,Quentin Grimes,RA,8.5,UNDER,58.2%,C,DO NOT BET,58.16,✅ HIT,5.0,UNDER,59.3%,59.26,✅ HIT,UNDER,58.1%,58.07,✅ HIT,UNDER,58.2%,58.16,✅ HIT,UNDER,57.2%,57.15,✅ HIT,-0.62,-0.04,0.4,-0.1,-1.29,1.6,1.2,0.0075,100.0%
146,Shai Gilgeous-Alexander,FTM,8.5,UNDER,57.7%,B,DO NOT BET,58.13,✅ HIT,4.0,UNDER,56.4%,56.84,✅ HIT,UNDER,57.0%,57.38,✅ HIT,UNDER,58.6%,58.99,✅ HIT,UNDER,58.9%,59.31,✅ HIT,-0.08,-0.31,-0.12,-1.1,0.82,1.2,1.6,0.0104,100.0%
147,Josh Hart,REB,7.5,UNDER,57.0%,B,DO NOT BET,58.06,❌ MISS,12.0,UNDER,56.8%,57.94,❌ MISS,UNDER,55.7%,56.81,❌ MISS,UNDER,58.2%,59.28,❌ MISS,UNDER,57.1%,58.2,❌ MISS,0.02,0.34,-0.5,1.1,-1.04,1.2,1.2,0.0088,100.0%
148,Myles Turner,3PM,1.5,OVER,58.0%,S,DO NOT BET,58.06,✅ HIT,3.0,OVER,60.6%,60.65,✅ HIT,OVER,60.2%,60.28,✅ HIT,OVER,55.8%,55.9,✅ HIT,OVER,55.4%,55.44,✅ HIT,-0.38,-0.19,0.27,-0.3,-0.31,1.0,0.4,0.0241,100.0%
149,Russell Westbrook,FGA,14.5,UNDER,60.3%,D,DO NOT BET,58.04,NO GAME,,UNDER,61.7%,59.45,NO GAME,UNDER,60.4%,58.07,NO GAME,UNDER,60.0%,57.71,NO GAME,UNDER,59.2%,56.92,NO GAME,-0.53,-0.13,-1.2,-0.3,-0.93,0.8,0.8,0.0092,100.0%
150,Karl-Anthony Towns,FTM,4.5,UNDER,58.1%,B,DO NOT BET,58.01,✅ HIT,3.0,UNDER,56.4%,56.4,✅ HIT,UNDER,57.0%,56.94,✅ HIT,UNDER,59.3%,59.24,✅ HIT,UNDER,59.5%,59.47,✅ HIT,0.14,-0.12,-2.0,-0.3,0.64,1.6,1.2,0.0136,100.0%
151,Chet Holmgren,PR,25.5,UNDER,56.3%,D,DO NOT BET,57.98,❌ MISS,30.0,UNDER,56.3%,58.01,❌ MISS,UNDER,56.1%,57.83,❌ MISS,UNDER,56.4%,58.11,❌ MISS,UNDER,56.3%,57.98,❌ MISS,0.13,0.63,-0.82,3.7,-2.94,1.0,0.8,0.001,100.0%
152,Ivica Zubac,PRA,25.5,UNDER,54.7%,D,DO NOT BET,57.91,✅ HIT,19.0,UNDER,53.8%,57.0,✅ HIT,UNDER,53.6%,56.76,✅ HIT,UNDER,55.9%,59.09,✅ HIT,UNDER,55.6%,58.76,✅ HIT,0.26,-0.47,0.31,-3.1,4.8,1.4,1.6,0.0103,100.0%
